espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=467290","467290","Czech Republic","1","Denmark","1","0","2","0","0","0","0","0%","1 ","1","0","2","0","0","0","0","100%","1 ","1"
"http://www.espn.com/soccer/matchstats?gameId=468026","468026","Ukraine","2","Serbia","0","0","2","0","0","0","0","100%","2 ","2","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468027","468027","Hungary","0","Sweden","2","11","0","0","1","2","3","44%","8 ","3","10","2","0","4","9","2","56%","13 ","6"
"http://www.espn.com/soccer/matchstats?gameId=468025","468025","Malta","0","Iceland","2","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","2 ","2"
"http://www.espn.com/soccer/matchstats?gameId=468315","468315","Mozambique","1","South Africa","1","0","1","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=467917","467917","Russia","1","Romania","0","7","0","0","5","4","4","48%","15 ","5","11","1","0","2","3","0","52%","8 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468573","468573","Jordan","0","Lebanon","0","0","1","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468572","468572","Bahrain","0","Kyrgyzstan","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468574","468574","Gabon","1","Comoros Islands","1","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468316","468316","Tunisia","0","Mauritania","0","0","1","1","0","0","0","0%","0 ","0","0","0","1","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468317","468317","Kenya","1","Liberia","0","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468318","468318","Nepal","1","Macau","0","0","0","0","0","0","0","0%","0 ","0","0","3","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468314","468314","St. Kitts and Nevis","1","Estonia","1","0","0","0","0","0","0","0%","1 ","1","0","1","0","0","0","0","0%","1 ","1"
"http://www.espn.com/soccer/matchstats?gameId=468592","468592","Antigua and Barbuda","0","Estonia","1","0","0","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","1 ","1"
"http://www.espn.com/soccer/matchstats?gameId=468680","468680","Niger","0","Ivory Coast","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468681","468681","Togo","0","Mali","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468678","468678","Guinea-Bissau","1","Benin","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468679","468679","Senegal","2","Burkina Faso","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468676","468676","Togo","0","Ivory Coast","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=468677","468677","Mali","0","Niger","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=470803","470803","Ivory Coast","0","Zimbabwe","0","",0,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=470805","470805","Nicaragua","2","Trinidad and Tobago","1","0","0","0","0","0","0","0%","0 ","0","0","4","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=470804","470804","Nicaragua","1","Trinidad and Tobago","3","0","1","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471252","471252","Morocco","1","Burkina Faso","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=470830","470830","Tunisia","2","Uganda","0","0","3","0","0","0","0","0%","0 ","0","0","3","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471251","471251","Cameroon","2","Congo DR","0","0","3","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471368","471368","Burkina Faso","2","Mali","1","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=470831","470831","Algeria","3","Mauritania","1","0","2","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=470832","470832","Egypt","1","Tunisia","0","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=469148","469148","Slovakia","1","Uganda","3","0","0","0","0","0","0","0%","1 ","1","0","2","0","0","0","0","100%","3 ","3"
"http://www.espn.com/soccer/matchstats?gameId=469147","469147","Sweden","1","Ivory Coast","2","24","0","0","2","2","1","33%","4 ","1","13","2","0","2","12","3","67%","18 ","5"
"http://www.espn.com/soccer/matchstats?gameId=471369","471369","Libya","1","Senegal","2","0","2","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=469146","469146","Morocco","0","Finland","1","",2,0,"","","","","","","",1,0,"","","","","",""
