espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=431659","431659","Lithuania","0","England","1","8","1","0","2","3","3","29%","9 ","2","9","0","0","1","10","3","71%","20 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431700","431700","Scotland","2","Malta","0","12","0","0","3","9","8","70%","25 ","10","5","1","0","0","2","1","30%","5 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431713","431713","Belarus","0","Sweden","4","15","2","0","5","6","2","44%","8 ","2","15","1","0","0","4","1","56%","15 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431654","431654","Finland","2","Turkey","2","11","1","0","2","3","4","40%","17 ","5","10","3","0","0","6","3","60%","11 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431740","431740","Iceland","1","Croatia","0","8","0","0","2","5","1","41%","10 ","2","12","0","0","1","4","1","59%","8 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431714","431714","Wales","1","Austria","0","14","1","0","0","5","2","48%","16 ","3","22","2","0","1","8","1","52%","10 ","1"
"http://www.espn.com/soccer/matchstats?gameId=457272","457272","Gibraltar","0","Bosnia and Herzegovina","4","10","0","0","0","1","0","29%","1 ","0","6","1","0","5","9","5","71%","22 ","9"
"http://www.espn.com/soccer/matchstats?gameId=457269","457269","Gibraltar","0","Estonia","6","10","2","0","4","1","1","49%","6 ","1","13","2","0","3","5","1","51%","16 ","7"
"http://www.espn.com/soccer/matchstats?gameId=431710","431710","Faroe Islands","1","Andorra","0","22","1","0","4","4","1","68%","6 ","2","19","5","0","0","4","1","32%","7 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431662","431662","Denmark","1","Romania","1","12","1","0","6","8","1","66%","14 ","2","15","4","1","0","0","1","34%","8 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431648","431648","Ukraine","0","Croatia","2","13","2","0","2","6","2","50%","8 ","2","7","0","0","3","6","0","50%","7 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431731","431731","Switzerland","3","Andorra","0","15","0","0","5","5","8","75%","30 ","10","14","3","0","1","1","1","25%","6 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431678","431678","Austria","3","Serbia","2","16","5","0","2","8","5","52%","21 ","8","8","0","0","3","1","2","48%","8 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431728","431728","Lithuania","0","Scotland","3","15","1","0","2","2","3","44%","8 ","3","16","1","0","2","4","4","56%","23 ","7"
"http://www.espn.com/soccer/matchstats?gameId=431639","431639","Latvia","4","Andorra","0","22","2","0","0","4","2","76%","13 ","6","12","2","0","1","1","0","24%","4 ","0"
"http://www.espn.com/soccer/matchstats?gameId=431705","431705","Azerbaijan","5","San Marino","1","9","0","0","6","9","4","79%","22 ","8","11","0","0","0","1","0","21%","4 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431727","431727","Denmark","4","Poland","0","12","0","0","2","3","2","50%","14 ","6","9","1","0","0","5","1","50%","11 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431707","431707","France","0","Luxembourg","0","8","1","0","0","10","8","76%","34 ","9","13","3","0","3","4","1","24%","3 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431699","431699","Slovenia","4","Lithuania","0","15","2","0","2","7","6","57%","22 ","10","23","4","0","2","3","3","43%","6 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431661","431661","Poland","4","Montenegro","2","8","0","0","3","5","1","54%","10 ","4","10","3","0","3","6","1","46%","10 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431687","431687","Azerbaijan","1","Czech Republic","2","7","0","0","4","2","2","47%","4 ","3","21","3","0","6","7","11","53%","28 ","13"
"http://www.espn.com/soccer/matchstats?gameId=497790","497790","Denmark","0","Republic of Ireland","0","15","0","0","0","5","5","72%","14 ","5","9","0","0","1","2","2","28%","8 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431680","431680","Montenegro","0","Denmark","1","15","4","0","2","6","1","48%","11 ","1","14","1","0","1","4","4","52%","9 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431640","431640","France","2","Belarus","1","12","1","0","3","6","4","64%","13 ","6","13","3","0","1","2","2","36%","12 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431748","431748","Norway","1","Czech Republic","1","7","1","0","2","4","5","52%","20 ","6","15","3","0","1","3","3","48%","11 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431669","431669","Bosnia and Herzegovina","3","Belgium","4","15","3","0","1","5","3","35%","15 ","6","11","3","0","3","8","6","65%","22 ","11"
"http://www.espn.com/soccer/matchstats?gameId=431749","431749","Poland","3","Romania","1","11","0","0","1","4","1","58%","9 ","4","10","1","0","0","4","1","42%","11 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431761","431761","Netherlands","5","Luxembourg","0","12","1","0","4","5","6","69%","17 ","10","19","4","0","0","2","4","31%","9 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431667","431667","Belarus","1","Netherlands","3","14","4","0","2","6","4","41%","14 ","5","12","2","0","3","8","6","59%","23 ","9"
"http://www.espn.com/soccer/matchstats?gameId=431692","431692","Italy","1","Israel","0","8","1","0","3","18","5","71%","26 ","6","7","1","0","3","1","2","29%","6 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431652","431652","Wales","0","Republic of Ireland","1","12","1","0","0","10","4","71%","16 ","4","12","5","0","1","2","1","29%","8 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431729","431729","Slovakia","1","Slovenia","0","12","1","0","5","4","5","65%","16 ","6","16","1","0","1","3","0","35%","6 ","0"
"http://www.espn.com/soccer/matchstats?gameId=431696","431696","Moldova","0","Wales","2","11","3","0","1","5","2","28%","6 ","2","9","2","0","1","7","5","72%","28 ","8"
"http://www.espn.com/soccer/matchstats?gameId=431756","431756","Estonia","0","Belgium","2","8","1","1","1","3","0","24%","3 ","0","7","0","0","3","11","8","76%","27 ","10"
"http://www.espn.com/soccer/matchstats?gameId=457267","457267","Greece","4","Gibraltar","0","7","0","0","5","7","4","73%","21 ","8","13","0","0","0","1","1","27%","5 ","1"
"http://www.espn.com/soccer/matchstats?gameId=497786","497786","Switzerland","0","Northern Ireland","0","8","1","0","4","6","4","52%","18 ","4","15","2","0","1","4","4","48%","12 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431644","431644","Hungary","1","Faroe Islands","0","14","1","0","0","10","4","64%","21 ","5","14","4","0","0","2","2","36%","7 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431677","431677","Republic of Ireland","2","Moldova","0","9","1","0","1","3","1","43%","14 ","3","12","1","1","0","7","3","57%","10 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431732","431732","Luxembourg","1","Belarus","0","15","2","0","0","3","2","41%","10 ","3","16","3","0","3","6","3","59%","14 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431647","431647","Moldova","0","Austria","1","26","3","1","1","2","0","31%","4 ","0","15","1","0","2","6","1","69%","12 ","2"
"http://www.espn.com/soccer/matchstats?gameId=457275","457275","Kosovo","1","Turkey","4","19","1","1","4","4","0","41%","5 ","1","16","1","0","1","2","0","59%","8 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431709","431709","Latvia","0","Switzerland","3","20","5","0","0","1","1","32%","4 ","1","12","0","0","3","4","4","68%","22 ","7"
"http://www.espn.com/soccer/matchstats?gameId=457276","457276","Gibraltar","1","Cyprus","2","14","3","0","3","3","3","33%","13 ","4","6","3","0","5","7","2","67%","9 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431665","431665","Cyprus","1","Greece","2","12","1","0","4","0","3","62%","8 ","4","16","4","0","2","3","4","38%","12 ","6"
"http://www.espn.com/soccer/matchstats?gameId=457270","457270","Kosovo","0","Ukraine","2","14","2","0","4","4","3","32%","7 ","3","14","2","0","3","3","7","68%","14 ","8"
"http://www.espn.com/soccer/matchstats?gameId=457268","457268","Iceland","2","Kosovo","0","15","0","0","0","4","4","40%","10 ","6","8","3","0","2","2","1","60%","9 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431742","431742","Macedonia","1","Spain","2","18","5","0","1","3","0","23%","5 ","1","18","2","0","1","11","4","77%","19 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431695","431695","Iceland","2","Ukraine","0","10","2","0","2","1","1","37%","11 ","3","9","3","0","0","6","5","63%","13 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431681","431681","Northern Ireland","1","Germany","3","6","0","0","0","4","2","26%","8 ","3","9","0","0","2","6","3","74%","12 ","6"
"http://www.espn.com/soccer/matchstats?gameId=457273","457273","Croatia","1","Kosovo","0","6","1","0","1","7","1","70%","13 ","2","15","2","0","2","2","0","30%","7 ","0"
"http://www.espn.com/soccer/matchstats?gameId=497787","497787","Italy","0","Sweden","0","17","4","0","4","8","5","76%","27 ","6","16","5","0","1","0","1","24%","4 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431747","431747","Montenegro","4","Armenia","1","15","0","0","0","5","1","38%","13 ","5","14","2","0","0","2","7","62%","14 ","8"
"http://www.espn.com/soccer/matchstats?gameId=431708","431708","Hungary","0","Portugal","1","14","4","1","1","1","1","27%","8 ","1","7","1","0","4","11","3","73%","24 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431658","431658","Kazakhstan","1","Armenia","1","19","3","0","2","3","3","58%","12 ","4","13","1","0","1","6","5","42%","17 ","7"
"http://www.espn.com/soccer/matchstats?gameId=431733","431733","Cyprus","3","Bosnia and Herzegovina","2","15","2","0","6","6","1","47%","15 ","4","12","2","0","1","2","4","53%","9 ","6"
"http://www.espn.com/soccer/matchstats?gameId=431679","431679","Georgia","0","Wales","1","8","0","0","2","3","1","58%","6 ","1","10","1","0","1","1","2","42%","10 ","3"
